content,sources ,ratingCategories,title,garageIds
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,580a3ab5c8727919007617a3
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,580a3b3cc8727919007617ca
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878a552a4121b1a00bcdb7b
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878a558a4121b1a00bcdb7c
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878a8b6a4121b1a00bcdbae
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878abb2a4121b1a00bcdbbf
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878ad63a4121b1a00bcdbcb
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878ae44a4121b1a00bcdbda
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878af18a4121b1a00bcdbee
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878b031a4121b1a00bcdbf0
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878b0e0a4121b1a00bcdbf3
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878b17ba4121b1a00bcdbf7
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878b273a4121b1a00bcdbfb
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878b302a4121b1a00bcdbfe
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5878b39aa4121b1a00bcdbff
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5915cf45d8f0041a00a8ee58
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5915cfedd8f0041a00a8eeda
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5915d321d8f0041a00a8f196
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5e37e97da14ef500158759f6
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5e37eab1a14ef50015875a4e
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Facebook,promotor,Promoteur 7,5ef20760d980f6003354ec1c
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,580a39a3c872791900761740
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,580a3ab5c8727919007617a3
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,580a3b3cc8727919007617ca
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878a552a4121b1a00bcdb7b
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878a558a4121b1a00bcdb7c
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878a8b6a4121b1a00bcdbae
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878abb2a4121b1a00bcdbbf
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878ad63a4121b1a00bcdbcb
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878ae44a4121b1a00bcdbda
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878af18a4121b1a00bcdbee
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878b031a4121b1a00bcdbf0
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878b0e0a4121b1a00bcdbf3
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878b17ba4121b1a00bcdbf7
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878b273a4121b1a00bcdbfb
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878b302a4121b1a00bcdbfe
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5878b39aa4121b1a00bcdbff
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5915cf45d8f0041a00a8ee58
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5915cfedd8f0041a00a8eeda
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5915d321d8f0041a00a8f196
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5e37e97da14ef500158759f6
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5e37eab1a14ef50015875a4e
"Bonjour, merci d’avoir pris le temps de partager votre expérience en concession. Nous sommes ravis d’apprendre votre satisfaction à l’égard de nos services. A bientôt, l’équipe de @Nom du garage.",Google,promotor,Promoteur 7,5ef20760d980f6003354ec1c
"Bonjour, Merci de nous avoir fait part de votre avis. Nous sommes heureux de constater que vous avez apprécié nos services. Nous serons ravis de vous accueillir de nouveau prochainement dans notre établissement. A très bientôt, Votre équipe @Nom du garage @Nom du groupe",DataFile,promotor,Promoteur 1,5c8f9f707b345e0015f8b1a0
"Bonjour, Merci de nous avoir fait part de votre avis. Nous sommes heureux de constater que vous avez apprécié nos services. Nous serons ravis de vous accueillir de nouveau prochainement dans notre établissement. A très bientôt, Votre équipe @Nom du garage @Nom du groupe",DataFile,promotor,Promoteur 1,5c8fa1847b345e0015f8b1c9
"Bonjour, Merci de nous avoir fait part de votre avis. Nous sommes heureux de constater que vous avez apprécié nos services. Nous serons ravis de vous accueillir de nouveau prochainement dans notre établissement. A très bientôt, Votre équipe @Nom du garage @Nom du groupe",DataFile,promotor,Promoteur 1,5c989f6ab231590015d34089
"Bonjour, Merci de nous avoir fait part de votre avis. Nous sommes heureux de constater que vous avez apprécié nos services. Nous serons ravis de vous accueillir de nouveau prochainement dans notre établissement. A très bientôt, Votre équipe @Nom du garage @Nom du groupe",DataFile,promotor,Promoteur 1,5c98a09db231590015d3423a
"Bonjour, Merci de nous avoir fait part de votre avis. Nous sommes heureux de constater que vous avez apprécié nos services. Nous serons ravis de vous accueillir de nouveau prochainement dans notre établissement. A très bientôt, Votre équipe @Nom du garage @Nom du groupe",DataFile,promotor,Promoteur 1,5c98a1dab231590015d345c4
"Bonjour, Merci de nous avoir fait part de votre avis. Nous sommes heureux de constater que vous avez apprécié nos services. Nous serons ravis de vous accueillir de nouveau prochainement dans notre établissement. A très bientôt, Votre équipe @Nom du garage @Nom du groupe",DataFile,promotor,Promoteur 1,5c98a27bb231590015d34782
"Bonjour, Merci de nous avoir fait part de votre avis. Nous sommes heureux de constater que vous avez apprécié nos services. Nous serons ravis de vous accueillir de nouveau prochainement dans notre établissement. A très bientôt, Votre équipe @Nom du garage @Nom du groupe",DataFile,promotor,Promoteur 1,5c98a365b231590015d34a3f
"Bonjour, Merci de nous avoir fait part de votre avis. Nous sommes heureux de constater que vous avez apprécié nos services. Nous serons ravis de vous accueillir de nouveau prochainement dans notre établissement. A très bientôt, Votre équipe @Nom du garage @Nom du groupe",Facebook,promotor,Promoteur 1,5c8f9f707b345e0015f8b1a0
"Bonjour, Merci de nous avoir fait part de votre avis. Nous sommes heureux de constater que vous avez apprécié nos services. Nous serons ravis de vous accueillir de nouveau prochainement dans notre établissement. A très bientôt, Votre équipe @Nom du garage @Nom du groupe",Facebook,promotor,Promoteur 1,5c8fa1847b345e0015f8b1c9
